track_id,frame_idx,cx,cy,vx,vy,cov_x,cov_y,cov_vx,cov_vy,bbox_w,bbox_h,age,time_since_update
4,116,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,99,0
4,117,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,100,0
4,118,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,101,0
4,119,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,102,0
4,120,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,103,0
4,121,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,104,0
4,122,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,105,0
4,123,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,106,0
4,124,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,107,0
4,125,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,108,0
4,126,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,109,0
4,127,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,110,0
4,128,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,111,0
4,129,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,112,0
4,130,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,113,0
4,131,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,114,0
4,132,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,115,0
4,133,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,116,0
4,134,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,117,0
4,135,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,118,0
4,136,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,119,0
4,137,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,120,0
4,138,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,121,0
4,139,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,122,0
4,140,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,123,0
4,141,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,124,0
4,142,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,125,0
